steamLink,header,Name,Copies Sold (LTD),Gross Revenue (LTD),Steam Followers,Current CCU,Today's Top CCU,All-Time High CCU,Review Count,Review Score,Release Date,Tags
https://store.steampowered.com/app/2318310,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2318310/header.jpg?t=1704255196,Class of '09: The Re-Up,155600,2152000,7581,108,139,273,3428,97%,2023-06-01,"[""Visual Novel"",""Comedy"",""Female Protagonist"",""Dark Humor"",""Anime"",""Choose Your Own Adventure"",""Casual"",""Simulation"",""Narration"",""Multiple Endings"",""Dating Sim"",""Interactive Fiction"",""2D"",""RPG"",""Hand-drawn"",""Noir"",""Third Person"",""Retro"",""Drama"",""Psychological""]"
https://store.steampowered.com/app/402180,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/402180/header.jpg?t=1667502326,Sakura Swim Club,154000,771000,27739,0,3,12,2118,85%,2015-09-11,"[""Nudity"",""Anime"",""Mature"",""Sexual Content"",""Visual Novel"",""Dating Sim"",""Hentai"",""Indie"",""Singleplayer"",""Casual"",""Cute"",""Story Rich"",""Romance"",""Memes"",""2D"",""Illuminati"",""NSFW"",""Female Protagonist"",""Adventure"",""Choices Matter""]"
https://store.steampowered.com/app/1008020,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1008020/header.jpg?t=1723729158,Lust Epidemic,153000,1234000,12731,70,70,528,1424,88%,2019-12-28,"[""Sexual Content"",""Nudity"",""Adventure"",""Mature"",""NSFW"",""Story Rich"",""RPGMaker"",""Visual Novel"",""Singleplayer"",""Point & Click"",""Hentai"",""Horror"",""Psychological Horror""]"
https://store.steampowered.com/app/978460,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/978460/header.jpg?t=1621271998,Emily is Away <3,152500,732000,9789,43,43,82,5137,92%,2021-04-16,"[""Choices Matter"",""Simulation"",""Dating Sim"",""Indie"",""Multiple Endings"",""Casual"",""Singleplayer"",""Story Rich"",""Emotional"",""Cute"",""Visual Novel"",""Adventure"",""Choose Your Own Adventure"",""RPG"",""Conversation"",""Nostalgia"",""Romance"",""2D"",""Typing"",""Horror""]"
https://store.steampowered.com/app/825630,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/825630/header.jpg?t=1715703408,STEINS;GATE 0,151400,1837000,36488,56,205,613,5939,96%,2018-05-08,"[""Visual Novel"",""Story Rich"",""Anime"",""Time Travel"",""Sci-fi"",""Great Soundtrack"",""Multiple Endings"",""Adventure"",""Singleplayer"",""Science"",""Choices Matter"",""Artificial Intelligence"",""Romance"",""Psychological Horror"",""Mystery"",""Psychological"",""Atmospheric"",""Violent"",""Memes"",""Sexual Content""]"
https://store.steampowered.com/app/2302660,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2302660/header.jpg?t=1734184469,Homicipher,151300,1907000,8229,436,598,2708,4801,96%,2024-11-01,"[""Horror"",""Otome"",""Female Protagonist"",""Atmospheric"",""Visual Novel"",""Text-Based"",""Choose Your Own Adventure"",""Word Game"",""Choices Matter"",""Multiple Endings"",""Conversation"",""Interactive Fiction"",""First-Person"",""Singleplayer"",""Exploration"",""Thriller"",""Dark"",""Hand-drawn"",""Adventure"",""Typing""]"
https://store.steampowered.com/app/2106840,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2106840/header.jpg?t=1714100686,PARANORMASIGHT: The Seven Mysteries of Honjo,151000,2027000,11476,58,166,712,4133,95%,2023-03-08,"[""Visual Novel"",""Adventure"",""Anime"",""Simulation"",""Horror"",""Text-Based"",""2D Platformer"",""Hand-drawn"",""1980s"",""Supernatural"",""Retro"",""Story Rich"",""Multiple Endings"",""Mystery"",""Singleplayer"",""RPG"",""Well-Written"",""Point & Click"",""JRPG"",""Choose Your Own Adventure""]"
https://store.steampowered.com/app/311240,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/311240/header.jpg?t=1715700046,Zero Escape: Zero Time Dilemma,150900,2482000,37094,30,30,1914,3846,83%,2016-06-29,"[""Puzzle"",""Visual Novel"",""Story Rich"",""Psychological Horror"",""Mystery"",""Choices Matter"",""Adventure"",""Anime"",""Sci-fi"",""Singleplayer"",""Horror"",""Great Soundtrack"",""Multiple Endings"",""Mature"",""Gore"",""Thriller"",""Escape Room"",""Atmospheric"",""Point & Click"",""Dark""]"
https://store.steampowered.com/app/1358250,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1358250/header.jpg?t=1596799493,City of Broken Dreamers: Book One,150200,1287000,17350,58,58,180,1484,90%,2020-08-07,"[""Sexual Content"",""Nudity"",""Mature"",""Visual Novel"",""Cyberpunk"",""Dating Sim"",""Choices Matter"",""Story Rich"",""Romance"",""Singleplayer"",""NSFW"",""Casual"",""Sci-fi"",""Cinematic"",""Dark"",""Drama"",""Choose Your Own Adventure"",""Linear"",""Adventure"",""Indie""]"
https://store.steampowered.com/app/1038740,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1038740/header.jpg?t=1668324916,Fluffy Store,147600,117000,6034,4,12,107,3347,97%,2019-08-14,"[""Visual Novel"",""Indie"",""Sexual Content"",""Adventure"",""Anime"",""Casual"",""Cute"",""Hentai"",""Singleplayer"",""Mature"",""Singleplayer""]"
https://store.steampowered.com/app/702050,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/702050/header.jpg?t=1730127388,The Song of Saya,146100,1108000,19040,42,49,91,5941,91%,2019-08-12,"[""Visual Novel"",""Psychological Horror"",""Gore"",""Sexual Content"",""Lovecraftian"",""Horror"",""Nudity"",""Romance"",""Story Rich"",""Anime"",""Dark"",""Great Soundtrack"",""Multiple Endings"",""Atmospheric"",""Adventure"",""Cult Classic"",""Cute"",""Simulation"",""Singleplayer"",""Classic""]"
https://store.steampowered.com/app/464780,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/464780/header.jpg?t=1475213234,ChuSingura46+1 S,145400,20000,12689,0,4,39,989,86%,2016-06-21,"[""Free to Play"",""Nudity"",""Sexual Content"",""Anime"",""Visual Novel"",""Mature"",""Dating Sim"",""Adventure"",""Hentai"",""Romance"",""Memes"",""Singleplayer"",""Historical"",""Story Rich"",""Action"",""Female Protagonist""]"
https://store.steampowered.com/app/810670,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/810670/header.jpg?t=1722896767,NALOGI,145000,75000,2147,2,2,6,1473,79%,2018-03-17,"[""Sexual Content"",""Anime"",""Nudity"",""Casual"",""Indie"",""RPG"",""Adventure"",""Strategy"",""RPGMaker"",""Memes"",""Visual Novel"",""Psychological Horror"",""Mature"",""Singleplayer"",""Hentai"",""Female Protagonist"",""JRPG"",""Story Rich"",""NSFW"",""Arcade""]"
https://store.steampowered.com/app/1249880,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1249880/header.jpg?t=1726368948,Tiny Bunny: Prologue,144300,0,5364,5,9,139,2139,95%,2020-03-19,"[""Horror"",""Indie"",""Visual Novel"",""Adventure"",""Free to Play"",""2D"",""Point & Click"",""Dark"",""Psychological Horror"",""Atmospheric"",""Anime"",""Story Rich"",""Action"",""Singleplayer"",""Multiplayer""]"
https://store.steampowered.com/app/1047440,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1047440/header.jpg?t=1730836359,DATE A LIVE: Rio Reincarnation,144000,2586000,23766,23,40,180,2561,95%,2019-07-23,"[""Anime"",""Simulation"",""Visual Novel"",""Dating Sim"",""Sexual Content"",""Romance"",""Nudity"",""Singleplayer"",""Story Rich"",""Mature"",""Cute"",""Mystery"",""Adventure"",""Casual"",""World War II"",""Action"",""Psychological Horror"",""NSFW"",""Hentai"",""Free to Play""]"
https://store.steampowered.com/app/2756820,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2756820/header.jpg?t=1734818641,Sex of Thrones 👑 Prologue,142800,0,5570,9,17,510,598,82%,2024-04-26,"[""Sexual Content"",""Nudity"",""Mature"",""NSFW"",""RPG"",""3D"",""Visual Novel"",""Choose Your Own Adventure"",""Dating Sim"",""Immersive Sim"",""Fantasy"",""Choices Matter"",""Adventure"",""Romance"",""Medieval"",""Singleplayer"",""Story Rich"",""Atmospheric"",""Multiple Endings"",""Drama""]"
https://store.steampowered.com/app/2758000,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2758000/header.jpg?t=1730695734,Vanity Fair: The Pursuit,140500,627000,12075,9,61,2849,3273,88%,2024-02-19,"[""FMV"",""RPG"",""Choices Matter"",""Story Rich"",""Cinematic"",""Indie"",""Drama"",""Immersive Sim"",""Simulation"",""Interactive Fiction"",""Visual Novel"",""Word Game"",""Singleplayer"",""Life Sim"",""Dating Sim"",""Puzzle Platformer"",""Idler"",""Third Person"",""Colorful"",""1990's""]"
https://store.steampowered.com/app/1665190,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1665190/header.jpg?t=1725881421,Monster Prom 3: Monster Roadtrip,140400,2579000,12585,57,83,1774,2570,98%,2022-10-21,"[""Visual Novel"",""LGBTQ+"",""Comedy"",""Multiplayer"",""Choices Matter"",""Dating Sim"",""Story Rich"",""Dark Humor"",""Funny"",""Multiple Endings"",""Memes"",""Choose Your Own Adventure"",""Romance"",""Survival"",""Indie"",""Comic Book"",""Resource Management"",""2D"",""Simulation"",""Text-Based""]"
https://store.steampowered.com/app/460120,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/460120/header.jpg?t=1730845028,Megadimension Neptunia VII,139500,2682000,28451,10,16,1161,2689,94%,2016-07-05,"[""Anime"",""JRPG"",""Female Protagonist"",""Cute"",""RPG"",""Turn-Based"",""Strategy"",""Great Soundtrack"",""Story Rich"",""Singleplayer"",""Nudity"",""Visual Novel"",""Funny"",""Memes"",""Comedy"",""Turn-Based Combat"",""Sexual Content"",""Fantasy"",""Action"",""Third Person""]"
https://store.steampowered.com/app/801630,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/801630/header.jpg?t=1667365341,UNDER NIGHT IN-BIRTH Exe:Late[cl-r],139400,2396000,15136,9,14,1377,2745,94%,2018-08-20,"[""2D Fighter"",""Fighting"",""Action"",""Anime"",""Great Soundtrack"",""Competitive"",""Local Multiplayer"",""Tutorial"",""Visual Novel"",""Controller"",""eSports"",""Pixel Graphics"",""Story Rich"",""Singleplayer"",""Difficult"",""Arcade"",""Cute"",""Soundtrack"",""Fantasy"",""Multiplayer""]"
https://store.steampowered.com/app/1997680,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1997680/header.jpg?t=1708966364,REFLEXIA Prototype ver.,138700,1000,3133,5,6,577,6368,97%,2022-08-31,"[""Visual Novel"",""Psychological Horror"",""Dating Sim"",""Story Rich"",""Cute"",""Psychological"",""Romance"",""Dark"",""Anime"",""Psychedelic"",""Drama"",""Emotional"",""Parody"",""Abstract"",""Stylized"",""2D"",""Minimalist"",""Casual"",""Funny"",""Comedy""]"
https://store.steampowered.com/app/648100,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/648100/header.jpg?t=1726532443,Raging Loop,138500,2280000,12459,78,291,1267,6210,96%,2017-08-23,"[""Visual Novel"",""Adventure"",""Indie"",""Mystery"",""Psychological Horror"",""Story Rich"",""Psychological"",""Gore"",""Atmospheric"",""Singleplayer"",""Violent"",""Detective"",""Anime"",""Horror"",""Sexual Content"",""Multiple Endings"",""Time Travel""]"
https://store.steampowered.com/app/1713610,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1713610/header.jpg?t=1733079920,Purrgatory,137900,0,2090,6,10,32,4327,98%,2021-08-22,"[""Visual Novel"",""Cute"",""LGBTQ+"",""Point & Click"",""Cats"",""Funny"",""Hand-drawn"",""Story Rich"",""Casual"",""Minimalist"",""Multiple Endings"",""Pixel Graphics"",""Singleplayer"",""Free to Play"",""Nonlinear"",""Adventure"",""Indie"",""Conversation"",""2D"",""Psychological Horror""]"
https://store.steampowered.com/app/1173400,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1173400/header.jpg?t=1730717845,Futa Fix Dick Dine and Dash,137800,1476000,19837,3,16,24,1888,86%,2020-12-21,"[""Sexual Content"",""Nudity"",""Hentai"",""LGBTQ+"",""Female Protagonist"",""NSFW"",""Visual Novel"",""Anime"",""Cute"",""Choices Matter"",""Story Rich"",""Simulation"",""Funny"",""Mature"",""Comedy"",""Casual"",""Singleplayer"",""2D"",""Adventure"",""Memes""]"
https://store.steampowered.com/app/466500,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/466500/header.jpg?t=1726734088,35MM,137300,534000,33300,5,5,14,3312,72%,2016-05-27,"[""FPS"",""Survival Horror"",""Walking Simulator"",""Hidden Object"",""Shooter"",""First-Person"",""Visual Novel"",""Horror"",""Psychological Horror"",""Choices Matter"",""Multiple Endings"",""Story Rich"",""Exploration"",""Open World"",""Puzzle"",""Realistic"",""Action"",""Atmospheric"",""Sci-fi"",""Post-apocalyptic""]"
https://store.steampowered.com/app/1148150,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1148150/header.jpg?t=1671642596,Man of the House,136600,2116000,21768,69,69,1061,2678,89%,2019-10-01,"[""Sexual Content"",""Nudity"",""Mature"",""NSFW"",""Simulation"",""Visual Novel"",""3D"",""Dating Sim"",""Hentai"",""Adventure"",""Indie"",""Life Sim"",""LGBTQ+"",""Story Rich"",""Casual"",""Romance"",""Multiple Endings"",""Singleplayer"",""First-Person"",""2D""]"
https://store.steampowered.com/app/1009290,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1009290/header.jpg?t=1716872957,SWORD ART ONLINE Alicization Lycoris,134300,4746000,42878,68,92,8590,4919,61%,2020-07-09,"[""RPG"",""Action"",""Adventure"",""Anime"",""Open World"",""Multiplayer"",""JRPG"",""MMORPG"",""Character Customization"",""Sexual Content"",""Singleplayer"",""Online Co-Op"",""Massively Multiplayer"",""Visual Novel"",""Third Person"",""Co-op"",""Hack and Slash"",""Mature"",""Nudity"",""Survival""]"
https://store.steampowered.com/app/1045720,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1045720/header.jpg?t=1725001948,The Coma 2: Vicious Sisters,134200,700000,9988,11,22,106,2437,95%,2019-11-07,"[""Horror"",""Adventure"",""Indie"",""Singleplayer"",""Survival Horror"",""Action"",""Female Protagonist"",""2D"",""Anime"",""Story Rich"",""Survival"",""Atmospheric"",""Visual Novel"",""Psychological Horror"",""Exploration"",""Dark"",""Violent"",""Inventory Management"",""Sexual Content"",""Gore""]"
https://store.steampowered.com/app/209370,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/209370/header.jpg?t=1567630753,Analogue: A Hate Story,132400,517000,5210,3,5,6,1667,94%,2012-04-27,"[""Visual Novel"",""Anime"",""Indie"",""Sci-fi"",""Story Rich"",""Interactive Fiction"",""LGBTQ+"",""Singleplayer"",""Hacking"",""Great Soundtrack"",""Multiple Endings"",""Female Protagonist"",""Dating Sim"",""Mystery"",""Romance"",""Adventure"",""2D"",""Dark"",""Cute"",""Mature""]"
https://store.steampowered.com/app/899970,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/899970/header.jpg?t=1677711850,NEKOPARA Extra,132000,795000,16046,11,23,37,3371,97%,2018-07-26,"[""Anime"",""Cute"",""Visual Novel"",""Nudity"",""Hentai"",""Casual"",""Singleplayer"",""Story Rich"",""Indie"",""Cats"",""Kickstarter"",""NSFW"",""Funny"",""Crowdfunded"",""Action"",""Great Soundtrack"",""2D"",""Dating Sim"",""Souls-like"",""Massively Multiplayer""]"
https://store.steampowered.com/app/1517850,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1517850/header.jpg?t=1733043267,Quickie: A Love Hotel Story,131400,1862000,18860,79,100,177,1657,95%,2021-12-17,"[""Sexual Content"",""Nudity"",""Mature"",""NSFW"",""Hentai"",""Dating Sim"",""Management"",""Simulation"",""Story Rich"",""Romance"",""Anime"",""Visual Novel"",""2D"",""Singleplayer"",""Cute"",""3D"",""Early Access"",""Casual"",""Character Customization""]"
https://store.steampowered.com/app/2796340,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2796340/header.jpg?t=1726513171,Illusion Carnival,130800,0,5539,40,49,197,3256,98%,2024-07-11,"[""Psychological Horror"",""2.5D"",""RPG"",""Exploration"",""Cute"",""Stylized"",""Puzzle"",""Story Rich"",""Visual Novel"",""Anime"",""Adventure"",""JRPG"",""Hand-drawn"",""2D"",""Colorful"",""Top-Down"",""Fantasy"",""Comedy"",""Free to Play"",""Drama""]"
https://store.steampowered.com/app/2187220,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2187220/header.jpg?t=1727757883,Apollo Justice: Ace Attorney Trilogy,130400,4878000,20530,490,950,4442,2052,91%,2024-01-24,"[""Adventure"",""Visual Novel"",""Detective"",""Investigation"",""Anime"",""Mystery"",""Singleplayer"",""Crime"",""Story Rich"",""3D"",""Choose Your Own Adventure"",""Text-Based"",""Great Soundtrack"",""Point & Click"",""LGBTQ+"",""Hentai""]"
https://store.steampowered.com/app/1631080,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1631080/header.jpg?t=1666075237,HoneySelect2Libido DX,129500,7730000,58348,67,76,491,1157,83%,2022-06-02,"[""Sexual Content"",""Nudity"",""Character Customization"",""Mature"",""Simulation"",""Hentai"",""3D"",""NSFW"",""Dating Sim"",""Anime"",""Choose Your Own Adventure"",""Visual Novel"",""3D Platformer"",""Female Protagonist"",""Romance"",""Singleplayer"",""VR"",""Atmospheric"",""Conversation"",""Psychological Horror""]"
https://store.steampowered.com/app/1044620,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1044620/header.jpg?t=1724439987,Aokana - Four Rhythms Across the Blue,129400,2486000,18875,31,135,484,4310,97%,2019-09-27,"[""Visual Novel"",""Anime"",""Casual"",""Adventure"",""Story Rich"",""Romance"",""Dating Sim"",""Mature"",""Hentai"",""Sports"",""Great Soundtrack"",""NSFW"",""Singleplayer"",""Cute"",""FPS"",""FPS""]"
https://store.steampowered.com/app/622220,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/622220/header.jpg?t=1730938940,Fate/EXTELLA LINK,128800,4263000,40452,19,50,3118,3950,93%,2019-03-19,"[""Anime"",""Action"",""Hack and Slash"",""Musou"",""RPG"",""Multiplayer"",""Visual Novel"",""JRPG"",""Sexual Content"",""Story Rich"",""Singleplayer"",""Fantasy"",""Nudity"",""Adventure"",""Female Protagonist"",""Beat 'em up"",""Open World"",""Dating Sim"",""Hentai"",""Cute""]"
https://store.steampowered.com/app/2901520,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2901520/header.jpg?t=1721046005,An alt girl for skoof,128100,415000,5852,88,104,1351,8116,84%,2024-04-21,"[""Visual Novel"",""Anime"",""Hentai"",""Sexual Content"",""Psychological Horror"",""Multiple Endings"",""Casual"",""Memes"",""Comedy"",""2D"",""Singleplayer"",""Narration"",""Souls-like"",""Mature"",""Parody"",""Indie"",""Story Rich"",""Horror"",""Family Friendly"",""Nudity""]"
https://store.steampowered.com/app/1974520,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1974520/header.jpg?t=1729728067,Dusk Pub - Adult Only,128100,1504000,22499,34,79,679,1933,92%,2024-04-12,"[""Sexual Content"",""Nudity"",""Hentai"",""Mature"",""NSFW"",""Simulation"",""Casual"",""RPG"",""Singleplayer"",""FPS"",""Anime"",""Dating Sim"",""Indie"",""Visual Novel"",""Adventure"",""Romance"",""2D"",""Cute"",""Fantasy"",""Drama""]"
